Coluna1;titulo;subtitulo;categoria;data_publicacao;imagem;corpo
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/flamengo-no-carnaval-veja-resultados-de-raca-imperadores-e-flamanguaca/;Flamengo no Carnaval: veja resultados de Raça, Imperadores e Flamanguaça;Escolas ligadas ao Rubro-negro ficaram sem o acesso a divisões superiores ;Flamengo;24/02/2026 21:47;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Imperadores-e1771980233232.jpg?w=720&h=405&crop=1;"A Superliga Carnavalesca realizou, ao longo da tarde e o começo da noite desta terça-feira (24), a apuração das três últimas de cinco divisões do Carnaval do Rio de Janeiro, confirmando que nenhuma das três escolas de torcidas organizadas ao Flamengo conseguiu o acesso.


Na Série Prata, a Flamanguaça, com 268,2 pontos, terminou na sétima colocação entre 29 participantes — Acadêmicos de Santa Cruz, com 268,9 pontos, conquistou o acesso e um lugar na Série Ouro, enquanto Império de Nova Iguaçu, com 265,8 pontos, abriu a zona de rebaixamento, que derrubou outras sete agremiações.

Já na Série Bronze, com 266,5 pontos, a Imperadores Rubro-negros foi quarta de dez escolas da segunda noite, no sábado (21) — Boi da Ilha do Governador foi a campeã com 268 pontos e subiu para a Série Prata. Unidos da Vila Kenedy, com 265,9 pontos, abriu a faixa de descenso, a qual teve outras duas rebaixadas.
No Grupo de Avaliação, a Raça Rubro-negra, com 175,8 pontos, amargou o 11º lugar entre 14 agremiações, distante da dupla que conseguiu subir para a Série Bronze — Casa de Malandro, com 179,5 pontos, e Difícil é o Nome, com 179,3 pontos.
https://stories.cnnbrasil.com.br/esportes/serie-b-2026-tera-mudanca-de-formato-com-playoff-de-acesso-entenda/
https://stories.cnnbrasil.com.br/esportes/brasileirao-2026-nao-e-o-unico-que-iniciou-em-janeiro-na-historia-relembre/

Standings provided by Sofascore

Cup Tree provided by Sofascore

Cup Tree provided by Sofascore"
https://www.cnnbrasil.com.br/esportes/futebol/copa-do-brasil/copa-do-brasil-2026-veja-a-premiacao-dos-classificados-a-terceira-fase/;Copa do Brasil 2026: veja a premiação dos classificados à terceira fase;Clubes da Série B recebem valor maior na classificação para a próxima etapa, com distribuição variando por grupo;Copa do Brasil;24/02/2026 20:08;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/trofeu-copa-brasil.jpg?w=1200&h=630&crop=1;"A edição 2026 da Copa do Brasil ganhou novo formato e premiação atraente, com ampla distribuição de valores desde as fases iniciais até a decisão do torneio.
A competição deste ano teve um aumento no número de participantes — de 92 para 126 clubes — e, com isso, a Confederação Brasileira de Futebol (CBF) reajustou os valores pagos por fase.

Como funciona a distribuição de premiação
A distribuição de valores segue um modelo em que cada fase avançada garante um pagamento fixo aos clubes, variando de acordo com o grupo em que o time está enquadrado (Séries A, B ou demais clubes de Séries C, D e estaduais). A CBF vai pagar R$ 1,53 milhão para times da Série B, enquanto os demais clubes faturam R$ 950 mil com a classificação.
Esse pagamento é automático assim que o clube assegura a vaga na fase seguinte, independentemente do desempenho subsequente.
Clubes que começam a competição nas fases iniciais já somam receitas significativas conforme avançam. Por exemplo, um clube que entre na primeira fase e consiga classificação até a terceira etapa pode somar mais de R$ 2 milhões em premiações acumuladas.
A edição 2026 é marcada por uma premiação total estimada em quase R$ 500 milhões distribuídos ao longo das fases. O novo formato prevê ainda valores maiores conforme a competição avança: a quarta fase paga até R$ 1,07 milhão para clubes fora da Série B, enquanto as fases seguintes aumentam gradativamente, chegando a R$ 9 milhões por uma vaga nas semifinais e até R$ 78 milhões para o campeão da competição.
Para clubes de Série A, que entram apenas na quinta fase, a perspectiva de receita acumulada pode ultrapassar R$ 96 milhões caso conquistem o título, devido ao menor número de jogos desde que entram no torneio.
Veja distribuição de valores por fase da Copa do Brasil
Primeira fase (28 clubes)

R$ 400 mil para clubes do Grupo III

Segunda fase (88 clubes)

R$ 830 mil para clubes provenientes do Grupo III
R$ 1,38 milhão para clubes provenientes do Grupo II

Terceira fase (48 clubes)

R$ 950 mil para clubes provenientes do Grupo III
R$ 1,53 milhão para clubes provenientes do Grupo II

Quarta fase (24 clubes)

R$ 1,07 milhão para clubes provenientes do Grupo III
R$ 1,68 milhão para clubes provenientes do Grupo II

Quinta fase (32 clubes)

R$ 2 milhões para clubes participantes

Oitavas de final (16 clubes)

R$ 3 milhões para clubes participantes

Quartas de final (8 clubes)

R$ 4 milhões para clubes participantes

Semifinal (4 clubes)

R$ 9 milhões para clubes participantes

Final

R$ 34 milhões para o vice-campeão
R$ 78 milhões para o campeão

Veja o formato completo do torneio

1ª fase: 28 clubes menores clubes ranqueados
2ª fase: 74 melhores ranqueados + 14 que avançaram da 1ª fase
3ª fase: 4 campeões de Copa do Nordeste + 44 que avançaram da 2ª fase
4ª fase: 24 clubes que avançaram da 3ª fase
5ª fase: Clubes da Série A + 12 clubes que avançaram da 4ª fase
Oitavas de final: 16 clubes que avançaram da 5ª fase
Quartas de final: 8 clubes que avançaram das oitavas de final
Semifinais: 4 clubes que avançaram das quartas de final
Final (em jogo único): 2 clubes que avançaram das semifinais"
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/roger-machado-elogia-desempenho-do-sao-paulo-mesmo-com-estadio-vazio/;"Roger Machado elogia desempenho do São Paulo mesmo com ""estádio vazio""";Treinador destacou a equipe como sólida na estreia da Copa Sul-Americana, apesar de chuva intensa e ventos fortes;São Paulo (Clube);08/04/2026 13:42;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/55182587011_87d6ed1e66_k-e1775666533703.jpg?w=1200&h=630&crop=1;"O São Paulo estreou com vitória na Copa Sul-Americana, vencendo o Boston River por 1 a 0 nesta terça-feira.
Após a partida, Roger Machado analisou o desempenho da equipe, que enfrentou condições climáticas adversas durante o jogo.
&nbsp;

Em sua coletiva de imprensa, Roger destacou os desafios enfrentados pelo time.
""Um jogo em circunstâncias diferentes, com muita chuva, muito vento, um estádio vazio que poderia induzir a um relaxamento da equipe, mas vi uma equipe sólida"", afirmou o treinador, satisfeito com a postura dos jogadores.
Apesar do pouco entrosamento em jogos oficiais, o técnico ressaltou que o São Paulo conseguiu fazer uma partida segura, controlando o adversário e conquistando uma importante vitória fora de casa.
As condições do gramado e o clima influenciaram diretamente no estilo de jogo, como explicou Roger: ""Um gramado que, embora muito regular, se demonstrou mais pesado. Um jogo que não permitia as inversões pelo alto, você tinha que circular a bola pelo chão, as bolas em profundidade não entravam, porque o vento parava a bola"".

Rodagem do elenco e oportunidades
Roger Machado aproveitou a partida para dar minutos a jogadores que vinham tendo menos oportunidades.
""A forma e a rodagem do elenco que a gente fez hoje, utilizando jogadores com menos minutagem, dando vida para todos aqueles que acreditam poder estar entre os 11, foi também pensando no jogo do final de semana"", explicou.
O treinador também destacou a importância de dar oportunidades aos jovens da base.
TT e Pedro Ferreira (Bob) entraram durante a partida, e Roger fez questão de elogiar o talento dos garotos: ""O Bob é talentosíssimo com a bola no pé, poucos que eu vi com uma visão de jogo de centro do campo, uma perna esquerda prodigiosa. Precisa evoluir alguns aspectos mais táticos, defensivos, a intensidade com que toca a bola"".
Sobre a competição continental, Roger foi enfático ao dizer que o São Paulo entra em todas as competições para vencer.
""É uma competição importante sim, toda competição que um clube como São Paulo entra é importante sempre pensar em vencer"", afirmou, embora tenha reconhecido que aproveita esses momentos para fazer avaliações, controlar cargas de alguns jogadores e testar alternativas que podem ser importantes no decorrer da temporada.
https://stories.cnnbrasil.com.br/esportes/entenda-como-o-sao-paulo-deixou-o-soberano-para-ser-time-do-povo/
&nbsp;"
https://www.cnnbrasil.com.br/esportes/futebol/copa-do-brasil/veja-os-classificados-para-a-terceira-fase-da-copa-do-brasil/;Veja os classificados para a 3ª fase da Copa do Brasil;Jogos continuam nesta semana, e vagas seguem sendo definidas em confrontos eliminatórios;Copa do Brasil;24/02/2026 19:54;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/trofeu-copa-do-brasil-2025-e1766016110628.jpg?w=1200&h=630&crop=1;"A Copa do Brasil segue com jogos da segunda fase e já começa a definir os times que avançam para a próxima etapa.
Além das vagas conquistadas em campo, quatro equipes entram diretamente na terceira fase por campanhas em 2025: Ponte Preta, campeã da Série C; Barra-SC, campeão da Série D; Paysandu, campeão da Copa Verde; e Confiança, vice da Copa do Nordeste.

Veja times classificados para a terceira fase da Copa do Brasil

Ponte Preta
Barra-SC
Paysandu
Confiança
Maringá
Joinville
Fortaleza
América-RN
Capital-DF
Castanhal-PA
Atlético-GO
Novorizontino
Madureira
Londrina
Uberlândia
Maranhão
Tombense
Anápolis
Amazonas
Jacuipense
Operário-MS
Guarany de Bagé
Goiás
São Bernardo
Ypiranga-RS
Águia de Marabá
Mixto-MT
Ceará
Portuguesa-SP
Porto Velho
CRB
Figueirense
Tuna Luso
Vila Nova
Nova Iguaçu
Avaí
Operário-PR
Manaus
Athletic-MG
Santa Catarina
Volta Redonda
Manauara
América-MG
Fluminense-PI
Sport
Portuguesa-RJ
Juventude
Sousa

Confrontos da terceira fase da Copa do Brasil

Barra-SC x América-MG
Volta Redonda x América-RN
Sport x Anápolis
Athletic-MG x Ypiringa-RS
Manauara x Fortaleza
Castanhal-PA x Nova Iguaçu
Santa Catarina x Jacuipense
Mixto-MT x Novorizontino
Maranhão x Ceará
Joinville x São Bernardo
Vila Nova x Operário-MS
Confiança x Tombense
Ponte Preta x Guarany de Bagé
Porto Velho x Atlético-GO
Maringá x Uberlândia
Goiás x Fluminense-PI
Madureira x Águia de Marabá
Tuna Luso x Juventude
Manaus x Londrina
Operário-PR x Capital-DF
Amazonas x Figueirense
Sousa x CRB
Portuguesa x Avaí
Paysandu x Portuguesa-RJ"
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-anuncia-contratacao-de-ex-tecnica-do-brasil-para-o-feminino/;Corinthians anuncia contratação de ex-técnica do Brasil para o feminino;"Nova treinadora assume o lugar de Lucas Piccinato, demitido na madrugada do último sábado (21), após vices no Paulistão 2025 e na Supercopa 2026
";Corinthians;24/02/2026 18:34;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Emily-Lima-nova-tecnica-do-Corinthians-Feminino.webp?w=1000&h=563&crop=1;"O Corinthians anunciou, nesta terça-feira (24), a contratação de Emily Lima, de 45 anos, para o cargo de técnica da equipe feminina. Ela chega ao Timão para substituir o técnico Lucas Piccinato, demitido na madrugada do último sábado (21).
Durante a carreira como treinadora, Emily passou pela Seleção Brasileira entre as temporadas 2016 e 2017 e também coleciona trabalhos por outras equipes nacionais, como Equador e Peru.
Em suas primeiras palavras como treinadora do Corinthians Feminino, aos canais oficiais do Alvinegro, Emily ressaltou a felicidade do novo desafio e a grandeza do clube.

“Essa é uma camisa muito pesada e respeitada mundialmente. Para mim, que vivo o futebol feminino há muitos anos, representa-la neste momento é algo muito grandioso para a minha vida e para a minha carreira. É uma conquista de 16 anos trabalhando como treinadora. (...) Estar no Corinthians já é uma reality e o objetivo agora é, no dia a dia, dar continuidade ao grande trabalho que outras pessoas já vinham fazendo dentro do clube”, disse.
Sob o comando de Emily Lima, o Corinthians disputará a sequência do Campeonato Brasileiro, a Copa do Brasil, a Copa Libertadores e o Campeonato Paulista em 2026."
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/portuguesa-bane-torcedores-que-cometeram-ofensas-racistas-contra-hugo-souza/;Portuguesa bane torcedores que cometeram ofensas racistas contra Hugo Souza;"Goleiro do Corinthians ouviu xingamentos como ""sem dente"" e ""piolhento""";Corinthians;24/02/2026 17:38;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/hugo-souza-corinthians-portuguesa-paulistao-e1771847162576.jpg?w=1200&h=630&crop=1;"Nesta terça-feira (24), a Portuguesa decidiu banir de seu quadro de sócios os torcedores que fizeram ofensas racistas contra o goleiro Hugo Souza, do Corinthians.
""A Portuguesa SAF informa que identificou os autores das ofensas racistas sofridas pelo goleiro Hugo Souza, do Sport Club Corinthians Paulista, na partida do último domingo (22), no Estádio do Canindé. Comunicamos, também, que eles foram excluídos do nosso quadro de sócios-torcedores e que as respectivas identidades serão encaminhadas às autoridades"", escreveu o clube em nota.

Nota oficial – Hugo Souza
A Portuguesa SAF informa que identificou os autores das ofensas racistas sofridas pelo goleiro Hugo Souza, do Sport Club Corinthians Paulista, na partida do último domingo (22), no Estádio do Canindé.
Comunicamos, também, que eles foram excluídos do… pic.twitter.com/G31lL5LaLx
— Portuguesa (@Lusa_Oficial) February 24, 2026

Após a classificação do alvinegro nos pênaltis, com defesa decisiva do goleiro, torcedoras da Lusa dispararam contra o atleta. ""Seu sem dente, passa fome. Seu sem dente do caral**. Vai cortar esse cabelo, piolhento do caral**"", gritaram para Hugo, em vídeo registrado pela reportagem da Jovem Pan.

Embate nas redes
Rauany Barcellos, noiva de Hugo Souza, saiu em defesa do goleiro do Corinthians nas redes sociais e questionou o ex-goleiro Marcos, ídolo do Palmeiras, por um comentário de risada feito em uma publicação que falava sobre o caso de racismo sofrido por Hugo.
Nos stories do Instagram, Rauany Barcellos questionou o porquê de Marcos ter reagido com emojis de risada em uma publicação da CazéTV no Instagram que explicava, de forma séria, o ocorrido.
""Queria que você me contasse, com base em toda sua trajetória profissional, (Acredito que de muitas experiências por sinal) quantas vezes você ouviu torcedores te chamando de piolhento, favelado, pedindo para que você cortasse o cabelo, te chamando de sujo, sem dente, etc... Ou melhor: quantas vezes seus filhos sofreram preconceito na escola por causa da sua aparência, cabelo, cor de pele, ou classe social... Pois eu queria genuinamente entender o motivo da risada, conta pra gente!"", escreveu Rauany.
Marcos respondeu ao questionamento de Raunany em nova publicação no Instagram e se desculpou pelo comentário em tom jocoso.
“Vi por cima o post e achei que fosse zoeira da torcida adversária, e que vocês levariam na boa. Mas se vocês se sentiram ofendidos, peço desculpas a você e ao Hugo Souza pelo meu comentário. Não vai se repetir”, escreveu.
Marcos respondeu ao questionamento de Raunany em nova publicação no Instagram e se desculpou pelo comentário em tom jocoso. “Vi por cima o post e achei que fosse zoeira da torcida adversária, e que vocês levariam na boa. Mas se vocês se sentiram ofendidos, peço desculpas a você e ao Hugo Souza pelo meu comentário. Não vai se repetir”, escreveu.












Ver essa foto no Instagram






















Um post compartilhado por MARCOS (@marcosgoleiro_12)


O Corinthians se classificou para a semifinal do Paulistão após vencer, nos pênaltis, a Portuguesa no último domingo (22). Agora o timão encara o Novorizontino, fora de casa, no próximo sábado (28), às 20h30 (horário de Brasília)."
https://www.cnnbrasil.com.br/esportes/futebol/santos/morre-didi-o-barbeiro-que-criou-o-topete-de-pele-aos-87-anos/;Morre Didi, o barbeiro que criou o topete de Pelé, aos 87 anos;João Araújo faleceu nesta terça-feira após cirurgias no intestino, deixando o legado do icônico corte que marcou a imagem do Rei do Futebol;Santos;24/02/2026 17:06;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Didi-barbeiro-e1771963314693.jpeg?w=680&h=382&crop=1;"Antes de o mundo conhecer o número 10 como Rei, houve um pedido simples em uma cadeira de barbearia em Santos. “Quero um topete.” Quem ouviu foi João Araújo, o Didi, que morreria décadas depois como personagem discreto de uma das imagens mais icônicas do futebol.
Didi morreu na madrugada desta terça-feira, 24, após complicações decorrentes de duas cirurgias no intestino. Ele estava internado desde o início do mês na Beneficência Portuguesa, deixando esposa e três filhos.
O encontro com Pelé aconteceu em 1956. O garoto recém-chegado de Bauru havia acabado de assinar com o Santos Futebol Clube e buscava um corte que traduzisse personalidade. No pequeno salão perto da Vila Belmiro, Didi aceitou o desafio. Ajustou a tesoura, levantou a franja e entregou o que ninguém até então tinha conseguido. O topete virou marca registrada.

A partir dali, o barbeiro passou a fazer parte da rotina do maior jogador brasileiro. Entre treinos, títulos e viagens internacionais, era Didi quem mantinha o visual alinhado. Mesmo após a aposentadoria, as visitas continuaram, já na casa do Guarujá, numa amizade que ultrapassou o ofício.

O Santos FC lamenta o falecimento de João Araújo, o lendário Didi, aos 87 anos. Na sua barbearia, que ficava ao lado da Vila Belmiro, recebeu a presença de vários craques da história do Clube, entre eles o maior de todos, Pelé. Foi nesse local que o famoso topete do Rei do… pic.twitter.com/MMptcxVoce
— Santos FC (@SantosFC) February 24, 2026

Com o tempo, a barbearia quase em frente ao portão 6 da Vila se tornou extensão simbólica do Santos. Nas paredes, fotos e chuteiras autografadas registravam a amizade. Em uma delas, a dedicatória: “Para o Didi, o maior barbeiro do Brasil”.
O Santos lamentou o falecimento de Didi e destacou a importância do barbeiro no visual de Pelé. O velório ocorreu nesta terça, na Beneficência Portuguesa de Santos, e seguiu para o Memorial Necrópole Ecumênica, mesmo local onde Pelé foi sepultado, para a cerimônia de cremação."
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/cbf-lanca-ovo-de-pascoa-com-minibola-da-selecao-brasileira/;CBF lança ovo de Páscoa com minibola da Seleção Brasileira;Produto chega às lojas em collab para a temporada 2026;Seleção Brasileira;24/02/2026 16:46;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/WhatsApp-Image-2026-02-24-at-16.34.22-e1771962287740.jpeg?w=1200&h=630&crop=1;"A Cacau Show e a Confederação Brasileira de Futebol (CBF) anunciaram o lançamento de um ovo de chocolate temático para a Páscoa 2026. O item já está disponível nas lojas físicas da marca e no site oficial, conforme disponibilidade.
O ""Ovo de Páscoa ao Leite Bola CBF Chocoesportes 170g"" traz drageados crocantes e acompanha uma minibola da Seleção Brasileira nas cores nacionais. A embalagem destaca a trajetória do país no futebol, único pentacampeão da Copa do Mundo.

O lançamento integra a linha especial da empresa para a Páscoa 2026, que reúne 75 produtos com diferentes formatos, sabores, faixas de preço e itens colecionáveis.
O projeto de licenciamento foi conduzido pela Destra Licenciamento de Marcas.
https://youtube.com/shorts/tHTj9Y_jbJQ?si=NQshDXxwQ0X3M_Y2
“Na Páscoa 2026, a gente quis ir além e reforçamos duas paixões nacionais: o futebol e o chocolate. O ovo de chocolate com a bola de futebol, desenvolvido em parceria com a CBF, nasce dessa conexão genuína entre dois símbolos que unem o Brasil. É uma experiência que celebra afeto, torcida e memória afetiva, feita com chocolate de alta qualidade e o cuidado que faz parte da nossa essência. É a Páscoa ganhando ainda mais emoção, dentro e fora de campo”, disse a diretora de marketing da Cacau Show, Lilian Rodrigues.
“A parceria com a Cacau Show reforça a missão da nova gestão da CBF de ampliar a presença e a força da nossa marca. Queremos estar ao lado de produtos que fazem parte do dia a dia do brasileiro. Neste caso específico, existe ainda um componente afetivo muito forte ligado à Páscoa e às memórias que ela desperta. A CBF quer estar cada vez mais presente na vida das pessoas, não apenas com bola rolando, mas também em momentos de celebração, convivência e alegria fora dos estádios de futebol”, afirmou o diretor de marketing de seleções da CBF, Bernardo Bessa.
Brasil na Copa
Presente em todas as edições de Copa do Mundo, a Seleção Brasileira busca o hexacampeonato mundial neste ano.
A equipe será cabeça de chave do grupo C, ao lado de Marrocos, Escócia e Haiti. A estreia está marcada para 13 de junho, em New Jersey, nos Estados Unidos, contra a seleção marroquina."
https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/o-que-se-sabe-sobre-o-possivel-novo-dono-da-saf-do-vasco/;O que se sabe sobre o possível novo dono da SAF do Vasco;Nome de empresário ganha força em negociação que pode avançar nos próximos meses;Vasco da Gama;24/02/2026 15:23;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/Marcos-Faria-lamacchia-empresario-na-compra-da-SAF-do-Vasco.webp?w=1000&h=563&crop=1;"O Vasco pode passar por uma nova mudança na estrutura da SAF.
De acordo com o jornalista Gilmar Ferreira, as conversas para a venda ao empresário Marcos Faria Lamacchia estão avançadas e a conclusão é projetada para ocorrer entre março e abril.

&nbsp;
O possível investidor tem 47 anos e atua no mercado financeiro. Ele é sócio-fundador e CEO da Blue Star, empresa paulista voltada à consultoria de investimentos.
Nas redes sociais, mantém perfil reservado.
Relação familiar com nomes do futebol
Lamacchia é filho de José Roberto Lamacchia, fundador do Banco Crefisa, e enteado de Leila Pereira, presidente do Palmeiras.
Pela família materna, é neto do banqueiro Aloysio de Andrade Faria, que integrou a lista de bilionários da Forbes e morreu em 2020.
https://www.youtube.com/watch?v=1_H7dKpm6OM&amp;list=PLk2Vxu2ZpUH2hZxQOjpMeQHPqj4Ep8l0G&amp;index=32
Ligação com o setor financeiro
Formado em Administração de Negócios pela Universidade de Miami, com especialização em Contabilidade e Direito Empresarial, também estudou Direito Empresarial na Fundação Getulio Vargas.
Entre 2004 e 2009, ocupou cargo de direção na Crefisa.
Fundação da Blue Star
A Blue Star foi criada em 2008, período em que ainda trabalhava no banco da família.
A empresa reúne serviços de consultoria financeira e tem como uma das sócias Junia Faria, mãe do empresário.
Como está dividida a SAF
Hoje, a SAF do Vasco está dividida em três partes.
O clube associativo possui 30% das ações, enquanto 31% estão com a 777 Partners, empresa que adquiriu participação em 2022. A possível negociação pode alterar a composição societária nos próximos meses."
https://www.cnnbrasil.com.br/esportes/futebol/fluminense/fluminense-acerta-renovacao-de-contrato-de-martinelli-ate-2030/;Fluminense acerta renovação de contrato de Martinelli até 2030;Um dos principais jogadores do elenco tricolor, volante ampliou seu vínculo com o clube por mais três temporadas;Fluminense;24/02/2026 15:02;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/martinelli-fluminense-vasco-e1771956010468.jpg?w=1200&h=630&crop=1;"Cria da base do Fluminense e um dos principais jogadores do elenco, o volante Martinelli renovou seu vínculo com o Tricolor até 2030. O contrato anterior se encerrava em 2027.
A informação inicial da assinatura foi publicada pelo ge.globo e confirmada pela reportagem da Itatiaia. O clube ainda não anunciou o acerto, mas deve publicá-lo nas próximas horas.

Revelado na base do Fluminense, Martinelli já soma 303 jogos pelo clube com 16 gols marcados. Ele é titular da equipe desde 2022 e é o atleta com mais jogos no elenco atual.
Na última janela de transferências, o Tricolor barrou a saída do jogador ao recusar uma proposta de 13 milhões de euros (aproximadamente R$ 80 milhões).

Recentemente, o jogador confirmou que não pretende sair do clube e que se for necessário jogará a vida inteira no Fluminense.
“Se for para fazer a carreira aqui, vou fazer com toda felicidade do mundo. Não tenho do que reclamar daqui”, disse ao Globo Esporte.
O Fluminense volta a campo na quarta-feira (25), às 21h30, diante do Palmeiras, na Arena Barueri, pela quarta rodada da Série A do Campeonato Brasileiro.
https://stories.cnnbrasil.com.br/brasileirao-2024/conheca-os-maiores-campeoes-do-campeonato-brasileiro/
&nbsp;"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/cbf-encaminha-renovacao-de-ancelotti-e-presidente-diz-um-ano-e-pouco/;"CBF encaminha renovação de Ancelotti, e presidente diz: “Um ano é pouco""";Samir Xaud afirma que novo vínculo do treinador com a Seleção Brasileira depende apenas de ajustes burocráticos e jurídicos para ser oficializado;Seleção Brasileira;24/02/2026 14:34;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/11/ancelotti-neymar-pergunta-coletiva-selecao-brasileira-e1763390253449.png?w=1032&h=570&crop=1;"O presidente da Confederação Brasileira de Futebol, Samir Xaud, afirmou nesta terça-feira (24) que o novo contrato de Carlo Ancelotti com a entidade está em fase final de formalização.
Segundo ele, o acordo, que estenderá o vínculo do treinador com a Seleção Brasileira até a Copa do Mundo de 2030, depende apenas de “ajustes burocráticos e jurídicos” para ser assinado.

A declaração foi dada na sede da CBF, no Rio de Janeiro, após encontro com Javier Tebas, presidente da La Liga. Na conversa com jornalistas, Xaud detalhou os motivos que levaram a diretoria a buscar a ampliação do contrato do técnico italiano.
“O que nós queremos, é o que eu sempre falo: nada de imediato, mas, sim, um trabalho de uma construção. A gente acredita que um ano é muito pouco para desenvolver um trabalho que deixe frutos e resultados”, afirmou o dirigente.
Segundo ele, a decisão está ligada à confiança no projeto liderado por Ancelotti e na necessidade de dar continuidade ao planejamento esportivo da seleção. “Nós temos a melhor matéria prima do mundo em relação ao técnico, temos que aproveitar isso, esse tempo dele aqui no Brasil junto à seleção brasileira. Eu acredito muito no trabalho que ele vem fazendo na seleção brasileira. Por confiar nisso, a gente iniciou essa conversa de renovação”, completou.
As tratativas para a extensão do vínculo começaram em outubro e avançaram na reta final do ano, com o aval de Ancelotti aos termos apresentados pela entidade. A proposta prevê condições semelhantes às atuais, com eventuais ajustes em bonificações por metas e conquistas.
Atualmente, o treinador já possui o maior salário entre técnicos de seleções do mundo, com vencimentos na casa de 10 milhões de euros por ano, o equivalente a cerca de R$ 63,4 milhões na cotação atual. O contrato em vigor também estabelece um bônus de 5 milhões de euros, aproximadamente R$ 31,7 milhões, em caso de conquista do hexacampeonato mundial na Copa de 2026."
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/escalacao-do-palmeiras-arias-disputa-vaga-para-enfrentar-fluminense/;Escalação do Palmeiras: Arias disputa vaga para enfrentar Fluminense;"Ex-jogador do Tricolor Carioca é o principal reforço do Verdão para a temporada e vive expectativa de iniciar confronto como titular
";Palmeiras;24/02/2026 14:24;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Jhon-Arias-em-treino-no-Palmeiras.png?w=1200&h=630&crop=1;"O Palmeiras encerrou a preparação para enfrentar o Fluminense, e o meia-atacante Jhon Arias vive expectativa de aparecer na escalação inicial.
Com o principal reforço de 2026, o Verdão treinou na manhã desta terça-feira (24), na Academia de Futebol. O técnico Abel Ferreira e a comissão portuguesa comandaram um trabalho tático com ênfase nas dinâmicas da equipe.
Em seguida, os atletas foram divididos em times de sete para confrontos em campo reduzido.

Jhon Arias entrou no decorrer do jogo com o Capivariano, no último final de semana, e contribuiu para o Palmeiras construir a goleada de 4 a 0. Deixando boa impressão, o meia-atacante sofreu pênalti na partida, que acabou convertido por Andreas Pereira.
Na ocasião, Arias entrou na vaga de Allan. Ele disputa posição com o jovem de 21 anos e o meia Mauricio.

A ausência no treinamento de hoje foi o meio-campista Emiliano Martínez, que seguiu o tratamento de lesão na panturrilha esquerda. Ele deve desfalcar o time, assim como Paulinho, ausência certa em meio à recuperação de uma cirurgia na perna direita.
A provável escalação do Palmeiras para o jogo contra o Fluminense é: Carlos Miguel; Khellven, Gustavo Gómez, Murilo e Piquerez; Marlon Freitas, Andreas Pereira, Allan e Mauricio (Jhon Arias); Flaco López e Vitor Roque.
O duelo acontecerá nesta quarta-feira (25), às 21h30, na Arena Barueri, pela quarta rodada da Série A do Campeonato Brasileiro. A partida pode valer a liderança da competição.
https://stories.cnnbrasil.com.br/esportes/album-da-copa-de-2026-deve-ter-980-figurinhas-e-112-paginas-veja-detalhes/
&nbsp;"
